CustomerID,DOB,Gender,Provider,MaritalStatus,NChildren,AcquiredDate
464,NULL,NULL,,NULL,NULL,18-01-2016
465,NULL,NULL,Vodafone,NULL,NULL,18-01-2016
466,NULL,NULL,,NULL,NULL,18-01-2016
467, ,Male,airtel,NULL,NULL,18-01-2016
468,NULL,NULL,Vodafone IN,NULL,NULL,18-01-2016
469,NULL,NULL,BSNL Mobile,NULL,NULL,18-01-2016
470,NULL,NULL,airtel,NULL,NULL,18-01-2016
471,NULL,NULL,Reliance,NULL,NULL,18-01-2016
472,NULL,NULL,Aircel,NULL,NULL,18-01-2016
473,NULL,NULL,Uninor,NULL,NULL,18-01-2016
474,NULL,NULL,IDEA,NULL,NULL,18-01-2016
475, ,Male,VODAFONE IN,NULL,NULL,18-01-2016
476,NULL,NULL,Airtel Rajasthan,NULL,NULL,18-01-2016
477,NULL,NULL,IDEA,NULL,NULL,18-01-2016
478, ,Male,Airtel,NULL,NULL,18-01-2016
479,NULL,NULL,Airtel,NULL,NULL,18-01-2016
480,NULL,NULL,,NULL,NULL,18-01-2016
481,NULL,NULL,airtel,NULL,NULL,18-01-2016
482, ,Female,Vodafone IN,NULL,NULL,18-01-2016
483,NULL,NULL,,NULL,NULL,18-01-2016
484,NULL,NULL,VODAFONE IN,NULL,NULL,18-01-2016
485,NULL,NULL,VODAFONE IN,NULL,NULL,18-01-2016
486,NULL,NULL,TATA DOCOMO,NULL,NULL,18-01-2016
487, ,Male,SoftBank,NULL,NULL,18-01-2016
488,NULL,NULL,Vodafone IN,NULL,NULL,18-01-2016
489, ,Male,IDEA,NULL,NULL,18-01-2016
490,NULL,NULL,Airtel,NULL,NULL,18-01-2016
491,09-06-1994,male,Airtel,NULL,NULL,18-01-2016
492, ,Male,Vodafone IN,NULL,NULL,18-01-2016
493,NULL,NULL,VODAFONE IN,NULL,NULL,18-01-2016
494, ,Male,Dolphin,NULL,NULL,18-01-2016
495,NULL,NULL,Reliance,NULL,NULL,18-01-2016
496,NULL,NULL,Vodafone IN,NULL,NULL,18-01-2016
497,NULL,NULL,TATA DOCOMO,NULL,NULL,18-01-2016
498,NULL,NULL,IND airtel,NULL,NULL,18-01-2016
499,11-01-1991,male,TATA DOCOMO,NULL,NULL,18-01-2016
500, ,Male,airtel,NULL,NULL,18-01-2016
501,NULL,NULL,TATA DOCOMO,NULL,NULL,18-01-2016
502,NULL,NULL,Vodafone IN,NULL,NULL,18-01-2016
503,NULL,NULL,AIRCEL,NULL,NULL,18-01-2016
504,NULL,NULL,Reliance,NULL,NULL,18-01-2016
505,NULL,NULL,Aircel,NULL,NULL,18-01-2016
506,NULL,NULL,airtel,NULL,NULL,18-01-2016
507,NULL,NULL,!dea,NULL,NULL,18-01-2016
508,NULL,NULL,airtel,NULL,NULL,18-01-2016
509,05-01-1986,male,Airtel,NULL,NULL,18-01-2016
510,NULL,NULL,Reliance,NULL,NULL,18-01-2016
511, ,Male,,NULL,NULL,18-01-2016
512,NULL,NULL,Vodafone IN,NULL,NULL,18-01-2016
513,NULL,NULL,CellOne,NULL,NULL,18-01-2016
514,NULL,NULL,Vodafone IN,NULL,NULL,18-01-2016
515,NULL,NULL,IND airtel,NULL,NULL,18-01-2016
516,NULL,NULL,IDEA,NULL,NULL,18-01-2016
517,NULL,NULL,IDEA,NULL,NULL,18-01-2016
518,NULL,NULL,TATA DOCOMO,NULL,NULL,18-01-2016
519, ,Male,,NULL,NULL,18-01-2016
520,NULL,NULL,VODAFONE IN,NULL,NULL,18-01-2016
521,NULL,NULL,Vodafone IN,NULL,NULL,18-01-2016
522,NULL,NULL,Vodafone,NULL,NULL,18-01-2016
523, ,Male,!dea,NULL,NULL,18-01-2016
524,NULL,NULL,Idea,NULL,NULL,18-01-2016
525,NULL,NULL,IND AirTel,NULL,NULL,18-01-2016
526,NULL,NULL,,NULL,NULL,18-01-2016
527,12-11-1988,male,uninor,NULL,NULL,18-01-2016
528,NULL,NULL,Airtel,NULL,NULL,18-01-2016
529,NULL,NULL,IDEA,NULL,NULL,18-01-2016
530,NULL,NULL,!dea,NULL,NULL,18-01-2016
531,NULL,NULL,Vodafone IN,NULL,NULL,18-01-2016
532,NULL,NULL,Reliance,NULL,NULL,18-01-2016
533,NULL,NULL,Vodafone IN,NULL,NULL,18-01-2016
534,NULL,NULL,Vodafone IN,NULL,NULL,18-01-2016
535,06-06-1994,male,IDEA,NULL,NULL,18-01-2016
536,NULL,NULL,Idea,NULL,NULL,18-01-2016
537,NULL,NULL,airtel,NULL,NULL,18-01-2016
538,NULL,NULL,IDEA,NULL,NULL,18-01-2016
539,NULL,NULL,TATA DOCOMO,NULL,NULL,18-01-2016
540, ,Male,airtel,NULL,NULL,18-01-2016
541,NULL,NULL,!dea,NULL,NULL,18-01-2016
542,NULL,NULL,Telenor,NULL,NULL,18-01-2016
543,NULL,NULL,Aircel,NULL,NULL,18-01-2016
544,NULL,NULL,Reliance,NULL,NULL,18-01-2016
545,NULL,NULL,Reliance,NULL,NULL,18-01-2016
546,NULL,NULL,Vodafone IN,NULL,NULL,18-01-2016
547,NULL,NULL,Reliance,NULL,NULL,18-01-2016
548,01/29/1976,male,TATA DOCOMO,NULL,NULL,18-01-2016
549,NULL,NULL,Vodafone IN,NULL,NULL,18-01-2016
550,NULL,NULL,Vodafone Mumbai,NULL,NULL,18-01-2016
551,NULL,NULL,airtel,NULL,NULL,18-01-2016
552, ,Male,airtel,NULL,NULL,18-01-2016
553, ,Male,AIRTEL,NULL,NULL,18-01-2016
554,NULL,NULL,Vodafone IN,NULL,NULL,18-01-2016
555,03/15/1995,male,Vodafone IN,NULL,NULL,18-01-2016
556,NULL,NULL,TATA DOCOMO,NULL,NULL,18-01-2016
557,09-05-1997,male,Airtel,NULL,NULL,18-01-2016
558,NULL,NULL,AIRCEL,NULL,NULL,18-01-2016
559,NULL,NULL,Vodafone IN,NULL,NULL,18-01-2016
560,NULL,NULL,airtel,NULL,NULL,18-01-2016
561, ,Male,Vodafone IN,NULL,NULL,18-01-2016
562,NULL,NULL,Reliance,NULL,NULL,18-01-2016
563,NULL,NULL,Vodafone IN,NULL,NULL,18-01-2016
564,NULL,NULL,VODAFONE IN,NULL,NULL,18-01-2016
565,NULL,NULL,Vodafone,NULL,NULL,18-01-2016
566,NULL,NULL,Vodafone T.N.,NULL,NULL,18-01-2016
567,NULL,NULL,TATA DOCOMO,NULL,NULL,18-01-2016
568,NULL,NULL,IDEA,NULL,NULL,18-01-2016
569,NULL,NULL,CellOne,NULL,NULL,18-01-2016
570,NULL,NULL,TATA DOCOMO,NULL,NULL,18-01-2016
571, ,Male,IND AirTel,NULL,NULL,18-01-2016
572,NULL,NULL,!DEA,NULL,NULL,18-01-2016
573,NULL,NULL,Aircel,NULL,NULL,18-01-2016
574,NULL,NULL,TATA DOCOMO,NULL,NULL,18-01-2016
575,02-08-1988,Male,TATA DOCOMO,NULL,NULL,18-01-2016
576,NULL,NULL,Aircel,NULL,NULL,18-01-2016
577,NULL,NULL,VODAFONE IN,NULL,NULL,18-01-2016
578,NULL,NULL,Vodafone IN,NULL,NULL,18-01-2016
579,10/22/1992,male,!dea,NULL,NULL,18-01-2016
580,NULL,NULL,Vodafone IN,NULL,NULL,18-01-2016
581,NULL,NULL,VODAFONE IN,NULL,NULL,18-01-2016
582,NULL,NULL,IND airtel,NULL,NULL,18-01-2016
583, ,Male,UNINOR,NULL,NULL,18-01-2016
584,NULL,NULL,BSNL,NULL,NULL,18-01-2016
585,NULL,NULL,IND airtel,NULL,NULL,18-01-2016
586,NULL,NULL,Vodafone IN,NULL,NULL,18-01-2016
587,NULL,NULL,Aircel,NULL,NULL,18-01-2016
588,11-04-1985,male,Idea,NULL,NULL,18-01-2016
589,NULL,NULL,Vodafone IN,NULL,NULL,18-01-2016
590,NULL,NULL,Reliance,NULL,NULL,18-01-2016
591,12/16/1990,male,tata,NULL,NULL,18-01-2016
592,NULL,NULL,,NULL,NULL,18-01-2016
593,NULL,NULL,Vodafone IN,NULL,NULL,18-01-2016
594,NULL,NULL,Vodafone IN,NULL,NULL,18-01-2016
595,NULL,NULL,IND airtel,NULL,NULL,18-01-2016
596,NULL,NULL,!dea,NULL,NULL,18-01-2016
597,NULL,NULL,Airtel,NULL,NULL,18-01-2016
598,01/29/1992,male,Idea,NULL,NULL,18-01-2016
599, ,Male,,NULL,NULL,18-01-2016
600,NULL,NULL,"""Orange F""",NULL,NULL,18-01-2016
601, ,Male,IDEA,NULL,NULL,18-01-2016
602,NULL,NULL,airtel,NULL,NULL,18-01-2016
603,NULL,NULL,Reliance,NULL,NULL,19-01-2016
604,NULL,NULL,Vodafone IN,NULL,NULL,19-01-2016
605, ,Male,TATA DOCOMO,NULL,NULL,19-01-2016
606,NULL,NULL,Reliance,NULL,NULL,19-01-2016
607,NULL,NULL,!dea,NULL,NULL,19-01-2016
608,NULL,NULL,airtel,NULL,NULL,19-01-2016
609,NULL,NULL,airtel,NULL,NULL,19-01-2016
610,NULL,NULL,VODAFONE IN,NULL,NULL,19-01-2016
611,01/20/1995,male,Reliance,NULL,NULL,19-01-2016
612, ,Male,Vodafone IN,NULL,NULL,19-01-2016
613,NULL,NULL,airtel,NULL,NULL,19-01-2016
614, ,Male,IDEA,NULL,NULL,19-01-2016
615,NULL,NULL,airtel,NULL,NULL,19-01-2016
616,NULL,NULL,Reliance,NULL,NULL,19-01-2016
617,NULL,NULL,airtel,NULL,NULL,19-01-2016
618,01/21/1992,male,!dea,NULL,NULL,19-01-2016
619,NULL,NULL,BSNL MOBILE,NULL,NULL,19-01-2016
620,NULL,NULL,Reliance,NULL,NULL,19-01-2016
621,NULL,NULL,Airtel Bihar,NULL,NULL,19-01-2016
622,NULL,NULL,Airtel,NULL,NULL,19-01-2016
623,01/21/1990,female,Vodafone IN,NULL,NULL,19-01-2016
624,NULL,NULL,RELIANCE,NULL,NULL,19-01-2016
625,10-02-1982,male,airtel,NULL,NULL,19-01-2016
626,05-01-1969,male,airtel,NULL,NULL,19-01-2016
627,08/16/1996,male,airtel,NULL,NULL,19-01-2016
628,NULL,NULL,IND AirTel,NULL,NULL,19-01-2016
629,08/26/1989,male,Vodafone IN,NULL,NULL,19-01-2016
630,NULL,NULL,Airtel,NULL,NULL,19-01-2016
631, ,Male,CellOne,NULL,NULL,19-01-2016
632,NULL,NULL,TATA DOCOMO,NULL,NULL,19-01-2016
633,NULL,NULL,Vodafone IN,NULL,NULL,19-01-2016
634,06/30/1996,male,IND airtel,NULL,NULL,19-01-2016
635,NULL,NULL,Vodafone IN,NULL,NULL,19-01-2016
636,NULL,NULL,AIRCEL,NULL,NULL,19-01-2016
637,08/23/1995,male,airtel,NULL,NULL,19-01-2016
638, ,Male,VODAFONE IN,NULL,NULL,19-01-2016
639,NULL,NULL,,NULL,NULL,19-01-2016
640,08-11-1995,male,Idea,NULL,NULL,19-01-2016
641,NULL,NULL,airtel,NULL,NULL,19-01-2016
642,NULL,NULL,Idea,NULL,NULL,19-01-2016
643,NULL,NULL,Airtel Delhi,NULL,NULL,19-01-2016
644,NULL,NULL,CellOne,NULL,NULL,19-01-2016
645, ,Male,airtel,NULL,NULL,19-01-2016
646,09/15/1981,male,airtel,NULL,NULL,19-01-2016
647,NULL,NULL,Vodafone.de,NULL,NULL,19-01-2016
648,NULL,NULL,AirTel,NULL,NULL,19-01-2016
649,NULL,NULL,Airtel,NULL,NULL,19-01-2016
650,NULL,NULL,£airtel,NULL,NULL,19-01-2016
651,NULL,NULL,Airtel,NULL,NULL,19-01-2016
652,06-10-1994,male,airtel,NULL,NULL,19-01-2016
653,,male,TATA DOCOMO,NULL,NULL,19-01-2016
654, ,Male,airtel,NULL,NULL,19-01-2016
655, ,Male,AIRCEL,NULL,NULL,19-01-2016
656,NULL,NULL,Airtel,NULL,NULL,19-01-2016
657,NULL,NULL,Vodafone IN,NULL,NULL,19-01-2016
658,NULL,NULL,!dea,NULL,NULL,19-01-2016
659,NULL,NULL,AirTel,NULL,NULL,19-01-2016
660,NULL,NULL,IDEA,NULL,NULL,19-01-2016
661,10/18/1987,male,VODAFONE IN,NULL,NULL,19-01-2016
662,06/24/1986,male,TATA DOCOMO,NULL,NULL,19-01-2016
663,NULL,NULL,,NULL,NULL,19-01-2016
664, ,Male,CellOne,NULL,NULL,19-01-2016
665,NULL,NULL,IND airtel,NULL,NULL,19-01-2016
666,NULL,NULL,TATA DOCOMO,NULL,NULL,19-01-2016
667,NULL,NULL,airtel,NULL,NULL,19-01-2016
668,NULL,NULL,Videocon,NULL,NULL,19-01-2016
669,04/18/1994,male,IND airtel,NULL,NULL,19-01-2016
670,NULL,NULL,VODAFONE IN,NULL,NULL,19-01-2016
671,NULL,NULL,Vodafone IN,NULL,NULL,19-01-2016
672,NULL,NULL,IND AirTel,NULL,NULL,19-01-2016
673,07/21/1985,male,airtel,NULL,NULL,19-01-2016
674,06-07-1994,male,Idea,NULL,NULL,19-01-2016
675,NULL,NULL,IDEA,NULL,NULL,19-01-2016
676,NULL,NULL,Vodafone IN,NULL,NULL,19-01-2016
677,NULL,NULL,airtel,NULL,NULL,19-01-2016
678, ,Male,Vodafone IN,NULL,NULL,19-01-2016
679,NULL,NULL,"null,null",NULL,NULL,19-01-2016
680,NULL,NULL,,NULL,NULL,19-01-2016
681,NULL,NULL,,NULL,NULL,19-01-2016
682,NULL,NULL,Airtel,NULL,NULL,19-01-2016
683, ,Male,airtel,NULL,NULL,19-01-2016
684,05-12-1996,male,airtel,NULL,NULL,19-01-2016
685,NULL,NULL,TATA DOCOMO,NULL,NULL,19-01-2016
686,NULL,NULL,Vodafone In,NULL,NULL,19-01-2016
687,NULL,NULL,IND airtel,NULL,NULL,19-01-2016
688,NULL,NULL,airtel,NULL,NULL,19-01-2016
689,NULL,NULL,AIRCEL,NULL,NULL,19-01-2016
690,NULL,NULL,,NULL,NULL,19-01-2016
691,08-10-1972,male,VODAFONE IN,NULL,NULL,19-01-2016
692, ,Male,Vodafone IN,NULL,NULL,19-01-2016
693,02-05-1988,male,Vodafone,NULL,NULL,19-01-2016
694,NULL,NULL,Airtel,NULL,NULL,19-01-2016
695,08/25/1993,male,Vodafone IN,NULL,NULL,19-01-2016
696,NULL,NULL,Reliance,NULL,NULL,19-01-2016
697, ,Male,AIRCEL,NULL,NULL,19-01-2016
698,NULL,NULL,40492,NULL,NULL,19-01-2016
699,NULL,NULL,Aircel,NULL,NULL,19-01-2016
700,NULL,NULL,IDEA,NULL,NULL,19-01-2016
701,NULL,NULL,airtel,NULL,NULL,19-01-2016
702,NULL,NULL,Idea,NULL,NULL,19-01-2016
703,NULL,NULL,TATA DOCOMO,NULL,NULL,19-01-2016
704,NULL,NULL,CellOne,NULL,NULL,19-01-2016
705,NULL,NULL,Vodafone IN,NULL,NULL,19-01-2016
706, ,Male,airtel,NULL,NULL,19-01-2016
707,NULL,NULL,Vodafone,NULL,NULL,19-01-2016
708,NULL,NULL,AirTel,NULL,NULL,19-01-2016
709,NULL,NULL,Vodafone IN,NULL,NULL,19-01-2016
710,NULL,NULL,!dea,NULL,NULL,19-01-2016
711,NULL,NULL,Vodafone IN,NULL,NULL,19-01-2016
712,NULL,NULL,TATA DOCOMO,NULL,NULL,19-01-2016
713, ,Male,Vodafone IN,NULL,NULL,19-01-2016
714, ,Male,Idea Cellular,NULL,NULL,19-01-2016
715,NULL,NULL,AIRCEL,NULL,NULL,19-01-2016
716,NULL,NULL,TATA DOCOMO,NULL,NULL,19-01-2016
717, ,Male,Vodafone IN,NULL,NULL,19-01-2016
718,NULL,NULL,Vodafone IN,NULL,NULL,19-01-2016
719,NULL,NULL,TATA DOCOMO,NULL,NULL,19-01-2016
720,NULL,NULL,Aircel,NULL,NULL,19-01-2016
721, ,Male,Vodafone IN,NULL,NULL,19-01-2016
722,NULL,NULL,Vodafone IN,NULL,NULL,19-01-2016
723,NULL,NULL,Vodafone IN,NULL,NULL,19-01-2016
724, ,Male,Vodafone IN,NULL,NULL,19-01-2016
725,NULL,NULL,VODAFONE IN,NULL,NULL,19-01-2016
726,NULL,NULL,Videocon,NULL,NULL,19-01-2016
727,NULL,NULL,AirTel,NULL,NULL,19-01-2016
728,03/16/1996,male,Aircel,NULL,NULL,19-01-2016
729,09/28/1981,male,Aircel,NULL,NULL,19-01-2016
730, ,Male,airtel,NULL,NULL,19-01-2016
731,NULL,NULL,Aircel,NULL,NULL,19-01-2016
732, ,Male,Telenor,NULL,NULL,19-01-2016
733,NULL,NULL,AIRTEL,NULL,NULL,19-01-2016
734,NULL,NULL,!DEA,NULL,NULL,19-01-2016
735,NULL,NULL,Airtel,NULL,NULL,19-01-2016
736,NULL,NULL,T-Mobile,NULL,NULL,19-01-2016
737,NULL,NULL,T24,NULL,NULL,19-01-2016
738,NULL,NULL,Reliance,NULL,NULL,19-01-2016
739,NULL,NULL,airtel,NULL,NULL,19-01-2016
740,NULL,NULL,TATA DOCOMO,NULL,NULL,19-01-2016
741,NULL,NULL,Vodafone IN,NULL,NULL,19-01-2016
742, ,Male,Vodafone IN,NULL,NULL,19-01-2016
743,NULL,NULL,,NULL,NULL,19-01-2016
744,NULL,NULL,,NULL,NULL,19-01-2016
745,NULL,NULL,TATA DOCOMO,NULL,NULL,19-01-2016
746,NULL,NULL,TATA DOCOMO,NULL,NULL,19-01-2016
747,NULL,NULL,,NULL,NULL,19-01-2016
748,12-08-1994,male,airtel,NULL,NULL,19-01-2016
749,NULL,NULL,,NULL,NULL,19-01-2016
750,NULL,NULL,Vodafone,NULL,NULL,19-01-2016
751,02-02-1997,male,AirTel,NULL,NULL,19-01-2016
752,NULL,NULL,!dea,NULL,NULL,19-01-2016
753, ,Male,!dea,NULL,NULL,19-01-2016
754,11/29/1992,male,Airtel,NULL,NULL,19-01-2016
755, ,Female,null,NULL,NULL,19-01-2016
756,NULL,NULL,Reliance,NULL,NULL,19-01-2016
757,NULL,NULL,IND airtel,NULL,NULL,19-01-2016
758,NULL,NULL,Vodafone IN,NULL,NULL,19-01-2016
759,NULL,NULL,TATA DOCOMO,NULL,NULL,20-01-2016
760,NULL,NULL,BSNL MOBILE,NULL,NULL,20-01-2016
761,NULL,NULL,AIRCEL,NULL,NULL,20-01-2016
762,NULL,NULL,40472,NULL,NULL,20-01-2016
763,03-02-1980,male,AIRCEL,NULL,NULL,20-01-2016
764,NULL,NULL,BSNL Mobile,NULL,NULL,20-01-2016
765,NULL,NULL,T24,NULL,NULL,20-01-2016
766,07/17/1989,male,BSNL MOBILE,NULL,NULL,20-01-2016
767,NULL,NULL,TATA DOCOMO,NULL,NULL,20-01-2016
768,NULL,NULL,airtel,NULL,NULL,20-01-2016
769,NULL,NULL,Reliance,NULL,NULL,20-01-2016
770, ,Male,IDEA,NULL,NULL,20-01-2016
771,NULL,NULL,TATA DOCOMO,NULL,NULL,20-01-2016
772,NULL,NULL,Vodafone IN,NULL,NULL,20-01-2016
773,NULL,NULL,IDEA,NULL,NULL,20-01-2016
774,NULL,NULL,Reliance,NULL,NULL,20-01-2016
775,NULL,NULL,Airtel A.P.,NULL,NULL,20-01-2016
776, ,Male,TATA DOCOMO,NULL,NULL,20-01-2016
777,NULL,NULL,IDEA,NULL,NULL,20-01-2016
778,NULL,NULL,Airtel A.P.,NULL,NULL,20-01-2016
779,NULL,NULL,DOLPHIN,NULL,NULL,20-01-2016
780, ,Male,Vodafone IN,NULL,NULL,20-01-2016
781,NULL,NULL,Airtel,NULL,NULL,20-01-2016
782, ,Male,null,NULL,NULL,20-01-2016
783, ,Male,AirTel,NULL,NULL,20-01-2016
784,NULL,NULL,airtel,NULL,NULL,20-01-2016
785,11-11-1990,male,CellOne,NULL,NULL,20-01-2016
786,NULL,NULL,TATA DOCOMO,NULL,NULL,20-01-2016
787,NULL,NULL,VODAFONE IN,NULL,NULL,20-01-2016
788,NULL,NULL,TATA DOCOMO,NULL,NULL,20-01-2016
789,NULL,NULL,TATA DOCOMO,NULL,NULL,20-01-2016
790,NULL,NULL,Reliance M.P.,NULL,NULL,20-01-2016
791,NULL,NULL,Vodafone IN,NULL,NULL,20-01-2016
792,NULL,NULL,airtel,NULL,NULL,20-01-2016
793, ,Male,AirTel,NULL,NULL,20-01-2016
794,NULL,NULL,Telenor,NULL,NULL,20-01-2016
795,NULL,NULL,Airtel,NULL,NULL,20-01-2016
796,09/19/1994,male,Vodafone IN,NULL,NULL,20-01-2016
797,10-07-1981,male,Vodafone IN,NULL,NULL,20-01-2016
798, ,Male,Reliance,NULL,NULL,20-01-2016
799,NULL,NULL,40494,NULL,NULL,20-01-2016
800, ,Male,Vodafone IN,NULL,NULL,20-01-2016
801,NULL,NULL,Vodafone IN,NULL,NULL,20-01-2016
802,NULL,NULL,Airtel N.E.,NULL,NULL,20-01-2016
803,NULL,NULL,Vodafone IN,NULL,NULL,20-01-2016
804,07/15/1994,male,Vodafone IN,NULL,NULL,20-01-2016
805,NULL,NULL,BSNL Mobile,NULL,NULL,20-01-2016
806,NULL,NULL,TATA DOCOMO,NULL,NULL,20-01-2016
807,NULL,NULL,TATA DOCOMO,NULL,NULL,20-01-2016
808, ,Male,TATA DOCOMO,NULL,NULL,20-01-2016
809,NULL,NULL,Cellone Kerala,NULL,NULL,20-01-2016
810,NULL,NULL,,NULL,NULL,20-01-2016
811,NULL,NULL,TATA DOCOMO,NULL,NULL,20-01-2016
812,08/28/1984,male,airtel,NULL,NULL,20-01-2016
813,NULL,NULL,TATA DOCOMO,NULL,NULL,20-01-2016
814,NULL,NULL,,NULL,NULL,20-01-2016
815, ,Male,Idea,NULL,NULL,20-01-2016
816,NULL,NULL,Reliance,NULL,NULL,20-01-2016
817,NULL,NULL,Vodafone IN,NULL,NULL,20-01-2016
818,NULL,NULL,Aircel Mumbai,NULL,NULL,20-01-2016
819, ,Female,!DEA-H,NULL,NULL,20-01-2016
820,NULL,NULL,Vodafone,NULL,NULL,20-01-2016
821,NULL,NULL,BSNL MOBILE,NULL,NULL,20-01-2016
822,NULL,NULL,Vodafone IN,NULL,NULL,20-01-2016
823,NULL,NULL,airtel,NULL,NULL,20-01-2016
824,05/16/1996,male,Vodafone IN,NULL,NULL,21-01-2016
825, ,Male,Airtel,NULL,NULL,21-01-2016
826, ,Male,Vodafone IN,NULL,NULL,21-01-2016
827, ,Male,airtel,NULL,NULL,21-01-2016
828,NULL,NULL,airtel,NULL,NULL,21-01-2016
829,03-08-1994,male,Airtel A.P.,NULL,NULL,21-01-2016
830,NULL,NULL,airtel,NULL,NULL,21-01-2016
831,NULL,NULL,Vodafone IN,NULL,NULL,21-01-2016
832, ,Female,AirTel,NULL,NULL,21-01-2016
833, ,Male,airtel,NULL,NULL,21-01-2016
834, ,Male,Vodafone,NULL,NULL,21-01-2016
835,04/15/1995,male,Aircel,NULL,NULL,21-01-2016
836,NULL,NULL,Airtel,NULL,NULL,21-01-2016
837,05/22/1992,male,BSNL MOBILE,NULL,NULL,21-01-2016
838,NULL,NULL,Reliance,NULL,NULL,21-01-2016
839,01-10-1991,male,Vodafone IN,NULL,NULL,21-01-2016
840,NULL,NULL,airtel,NULL,NULL,21-01-2016
841,NULL,NULL,Cellone Kerala,NULL,NULL,21-01-2016
842, ,Male,Airtel,NULL,NULL,21-01-2016
843,NULL,NULL,VODAFONE IN,NULL,NULL,21-01-2016
844, ,Male,IND AirTel,NULL,NULL,21-01-2016
845,NULL,NULL,Vodafone IN,NULL,NULL,21-01-2016
846,NULL,NULL,airtel,NULL,NULL,21-01-2016
847, ,Male,Vodafone IN,NULL,NULL,21-01-2016
848,NULL,NULL,IND AirTel,NULL,NULL,21-01-2016
849,NULL,NULL,airtel,NULL,NULL,21-01-2016
850,NULL,NULL,airtel,NULL,NULL,21-01-2016
851,NULL,NULL,IND airtel,NULL,NULL,21-01-2016
852,NULL,NULL,40457,NULL,NULL,21-01-2016
853,NULL,NULL,Airtel,NULL,NULL,21-01-2016
854,NULL,NULL,TATA DOCOMO,NULL,NULL,21-01-2016
855,NULL,NULL,IND AirTel,NULL,NULL,21-01-2016
856,05/15/2000,male,airtel,NULL,NULL,21-01-2016
857,NULL,NULL,,NULL,NULL,21-01-2016
858, ,Male,Airtel,NULL,NULL,21-01-2016
859,NULL,NULL,AirTel,NULL,NULL,21-01-2016
860,01-01-1987,female,Reliance,NULL,NULL,21-01-2016
861,NULL,NULL,Telenor,NULL,NULL,21-01-2016
862,NULL,NULL,40441,NULL,NULL,21-01-2016
863,NULL,NULL,airtel,NULL,NULL,21-01-2016
864,NULL,NULL,VODAFONE IN,NULL,NULL,21-01-2016
865,NULL,NULL,IDEA,NULL,NULL,21-01-2016
866,NULL,NULL,CellOne,NULL,NULL,21-01-2016
867,NULL,NULL,Videocon,NULL,NULL,21-01-2016
868,NULL,NULL,Vodafone IN,NULL,NULL,21-01-2016
869,NULL,NULL,,NULL,NULL,21-01-2016
870, ,Male,AIRCEL,NULL,NULL,21-01-2016
871,NULL,NULL,Vodafone IN,NULL,NULL,21-01-2016
872,NULL,NULL,AIRCEL,NULL,NULL,21-01-2016
873,NULL,NULL,BSNL MOBILE,NULL,NULL,21-01-2016
874,09/26/1994,male,airtel,NULL,NULL,21-01-2016
875,05-04-1978,male,AIRCEL,NULL,NULL,21-01-2016
876,NULL,NULL,AIRCEL,NULL,NULL,21-01-2016
877, ,Female,Reliance,NULL,NULL,21-01-2016
878, ,Male,airtel,NULL,NULL,21-01-2016
879,NULL,NULL,airtel,NULL,NULL,21-01-2016
880,NULL,NULL,Idea,NULL,NULL,21-01-2016
881,NULL,NULL,Vodafone IN,NULL,NULL,21-01-2016
882,NULL,NULL,Vodafone IN,NULL,NULL,21-01-2016
883,04-01-1986,male,airtel,NULL,NULL,21-01-2016
884,NULL,NULL,TATA DOCOMO,NULL,NULL,21-01-2016
885,NULL,NULL,Vodafone IN,NULL,NULL,21-01-2016
886,NULL,NULL,,NULL,NULL,21-01-2016
887,05-01-1998,male,IDEA,NULL,NULL,21-01-2016
888,NULL,NULL,Airtel,NULL,NULL,21-01-2016
889, ,Male,Reliance,NULL,NULL,21-01-2016
890,NULL,NULL,BSNL Mobile,NULL,NULL,21-01-2016
891,NULL,NULL,,NULL,NULL,21-01-2016
892,NULL,NULL,airtel,NULL,NULL,21-01-2016
893,NULL,NULL,Idea,NULL,NULL,21-01-2016
894,NULL,NULL,AIRCEL,NULL,NULL,21-01-2016
895,NULL,NULL,Reliance M.P.,NULL,NULL,21-01-2016
896,NULL,NULL,null,NULL,NULL,21-01-2016
897,NULL,NULL,IDEA,NULL,NULL,21-01-2016
898, ,Male,CellOne,NULL,NULL,21-01-2016
899,04-07-1975,male,Dolphin,NULL,NULL,22-01-2016
900, ,Male,airtel,NULL,NULL,22-01-2016
901, ,Male,IDEA,NULL,NULL,22-01-2016
902,04/30/1994,male,TATA DOCOMO,NULL,NULL,22-01-2016
903,NULL,NULL,Airtel,NULL,NULL,22-01-2016
904,NULL,NULL,,NULL,NULL,22-01-2016
905,NULL,NULL,BSNL Mobile,NULL,NULL,22-01-2016
906, ,Male,,NULL,NULL,22-01-2016
907,02-01-1990,male,IDEA,NULL,NULL,22-01-2016
908,08/16/1996,male,Vodafone IN,NULL,NULL,22-01-2016
909,NULL,NULL,,NULL,NULL,22-01-2016
910,NULL,NULL,AIRCEL,NULL,NULL,22-01-2016
911,05-11-1989,male,airtel,NULL,NULL,22-01-2016
912, ,Male,VODAFONE IN,NULL,NULL,22-01-2016
913,NULL,NULL,Reliance,NULL,NULL,22-01-2016
914,NULL,NULL,Vodafone IN,NULL,NULL,22-01-2016
915, ,Male,airtel,NULL,NULL,22-01-2016
916,NULL,NULL,TATA DOCOMO,NULL,NULL,22-01-2016
917,NULL,NULL,Vodafone IN,NULL,NULL,22-01-2016
