ShopID,ShopName,Address,Landmark,Area,City,Pincode,Latitude,Longitude,State,StartTime,EndTime,OpenMonday,OpenTuesday,OpenWednesday,OpenThursday,OpenFriday,OpenSaturday,OpenSunday,MerchantID,ShopAddDate
4546,U S Pizza,"No.1525/58, south end BRoad, jayanagar, Bangalore 560069",,,Bengaluru,,12.9495166,77.5598802,Karnataka,,,1,1,1,1,1,1,1,3050,20-01-2016
4547,Ammis Biryani,"Building No-74-12, Lic Colony, Sector 11, Land Mark : opp to Axis Bank Atm,  Or  near Jeeva Bhima Nagar Police Station,-560075",,,Bengaluru,,12.9682762,77.6516053,Karnataka,,,1,1,1,1,1,1,1,3016,20-01-2016
4548,Ammis Biryani,"Buidling No-1539, Sharoff Square Building, Land Mark : Beside Universal Mobile ShowRoom,  Or  Near Dayananda Sagar College,-560078",,,Bengaluru,,12.9093431,77.5621196,Karnataka,,,1,1,1,1,1,1,1,3016,20-01-2016
4549,Bhagini Suits,"#2, Amarutha Court, Vigama nagar, Kagdaspura Main Road-560075",,,Bengaluru,,12.9745121,77.6612111,Karnataka,,,1,1,1,1,1,1,1,3621,20-01-2016
4550,Mainland China,"5AC - 430, 5th A Cross, Service Road, HRBR Layout,  2nd Block, Bangalore 560043. ( Kalyan Nagar )-560043",,,Bengaluru,,13.0255112,77.637126,Karnataka,,,1,1,1,1,1,1,1,3024,20-01-2016
4551,Cafe Coffee Day,"No 11, Ground Floor, Forum Mall, Hosur Road, Koramangala, 
Bangalore - 560095",,,Bengaluru,,12.9287659,77.615515,Karnataka,,,1,1,1,1,1,1,1,3000,20-01-2016
4552,Madhushala - Hotel Kr Inn,"45, Old Madras Road KR Puram -560036",,,Bengaluru,,12.9763824,77.6265888,Karnataka,,,1,1,1,1,1,1,1,3622,20-01-2016
4553,Southern Spicy -hotel Kr Inn,"45, Old Madras Road KR Puram -560036",,,Bengaluru,,12.9763824,77.6265888,Karnataka,,,1,1,1,1,1,1,1,3623,20-01-2016
4554,Cafe Coffee Day,"Cafe Coffee Day, 2nd Cross Rd, Amalodbhavi Nagar, J P Nagar, Bangalore - 560076",,,Bengaluru,,12.8988155,77.5970433,Karnataka,,,1,1,1,1,1,1,1,3000,20-01-2016
4555,Cafe Coffee Day,"# 436/1A, Opp BPCL Petrol Pump  Velachary ByepassCHENNAI0-600040",,,Chennai,,26.8469865,80.9461344,Tamil Nadu,,,1,1,1,1,1,1,1,3000,20-01-2016
4556,Cafe Coffee Day,"# T1 & T2, 100 Feet Road, 1st Avenue, Ashok NagarLand Marvel BuildingChennai0-600083",,,Chennai,,26.8469865,80.9461344,Tamil Nadu,,,1,1,1,1,1,1,1,3000,20-01-2016
4557,Cafe Coffee Day,"No-61,Jawaharlal nehru road,vadapalani,chennai-600026-",,,Chennai,,13.0523314,80.2120994,Tamil Nadu,,,1,1,1,1,1,1,1,3000,20-01-2016
4558,Cafe Coffee Day,"No 85 Ramapuram Village, Ambattur Taluk Karpagambal Nagar, Chennai-600089-",,,Chennai,,13.0190047,80.1543714,Tamil Nadu,,,1,1,1,1,1,1,1,3000,20-01-2016
4559,Cafe Coffee Day,"#14, Krishna Street, T.Nagar, GN CCHENNAI600017-",,,Chennai,,26.8469865,80.9461344,Tamil Nadu,,,1,1,1,1,1,1,1,3000,20-01-2016
4560,Cookie Man,"Australian Foods Ind. Pvt. Ltd. Express Avenue, Lower Ground Floor, Royapettah High Road-600014",,,Chennai,,13.047539,80.261105,Tamil Nadu,,,1,1,1,1,1,1,1,3098,20-01-2016
4561,Ammis Biryani,"Shop No 109, Mudichur Road, West Tambaram, Chennai- 600 045-",,,Chennai,,12.9229153,80.1274558,Tamil Nadu,,,1,1,1,1,1,1,1,3016,20-01-2016
4562,Ammis Biryani,"No- 250/1, T.T.K. Road, Alwarpet, Near Naradha Gana Sabha, Near to Alwarpet Bridge, chennai- 600018.-",,,Chennai,,13.037414,80.2561408,Tamil Nadu,,,1,1,1,1,1,1,1,3016,20-01-2016
4563,Altitude,"The Arcadia Hotel, 4, Avinashi Road, Coimbatore-641014",,,Coimbatore,,11.0220757,76.9974791,Tamil Nadu,,,1,1,1,1,1,1,1,3624,20-01-2016
4564,Black Box,"The Arcadia Hotel, 4, Avinashi Road, Coimbatore-641014",,,Coimbatore,,11.0220757,76.9974791,Tamil Nadu,,,1,1,1,1,1,1,1,3625,20-01-2016
4565,Cinnamon,"The Arcadia Hotel, 4, Avinashi Road, Coimbatore-641014",,,Coimbatore,,11.0220757,76.9974791,Tamil Nadu,,,1,1,1,1,1,1,1,3261,20-01-2016
4566,Cafe Coffee Day,"Cafe Coffee day, Bptp, Park Central Building, National Highway 8, Block A, Sector 30, Gurgaon, Haryana-122002",,,Gurgaon,,28.4893689,77.0109248,Haryana,,,1,1,1,1,1,1,1,3000,20-01-2016
4567,Cafe Coffee Day,"SHOPPERS STOP - GVK MALL - HYD Banjara Hills,Road No 1 HYDERABAD - 500034",,,Hyderabad,,17.4195753,78.4308259,Telangana,,,1,1,1,1,1,1,1,3000,20-01-2016
4568,Cafe Coffee Day,"ADLABS-HYDERABAD # 8-3-949/1,G.S.24,Big Bazar Ameerpet,
 Adlab Cinimas,5th Floor, HYDERABAD - 560003",,,Hyderabad,,17.385044,78.486671,Telangana,,,1,1,1,1,1,1,1,3000,20-01-2016
4569,Don Giovannis,"Inside Spencers, South City Mall, 375,  Prince Anwar Shah Road, Kolkata-700025",,,Kolkata,,22.5006233,88.3610938,West Bengal,,,1,1,1,1,1,1,1,3330,20-01-2016
4570,Don Giovannis,"1/114,  Jodhpur Park, Kolkata-700025",,,Kolkata,,22.5058175,88.3639986,West Bengal,,,1,1,1,1,1,1,1,3330,20-01-2016
4571,Cafe Coffee Day,"Cafe Coffee day, 1/3 Jessore Road, Duck Bunglow More, Barasat, Calcutta, West Bengal 700124",,,Kolkata,,22.7228159,88.480552,West Bengal,,,1,1,1,1,1,1,1,3000,20-01-2016
4572,Cafe Coffee Day,"Gariahat Cafe Coffee Day,2 A P.C Sorcar Sarani,Gariahat, Kolkata-700019-",,,Kolkata,,22.5196086,88.3649737,West Bengal,,,1,1,1,1,1,1,1,3000,20-01-2016
4573,Privy,"Forum Mall, 4th Floor, 10/13, Lala Lajpat Rai Sarani, Kolkata-700020",,,Kolkata,,22.537766,88.3511369,West Bengal,,,1,1,1,1,1,1,1,3627,20-01-2016
4574,Star Struck,"Forum Mall, 4th Floor, 10/13, Lala Lajpat Rai Sarani, Kolkata-700020",,,Kolkata,,22.537766,88.3511369,West Bengal,,,1,1,1,1,1,1,1,3628,20-01-2016
4575,Cafe Coffee Day,"Cafe Coffee Day, 42/A, Express Tower, Shakespeare Sarani, Kolkata - 700017",,,Kolkata,,22.5438926,88.3620875,West Bengal,,,1,1,1,1,1,1,1,3000,20-01-2016
4576,Bronze,"CK2, Sector 3, Salt Lake, Kolkata-700091",,,Kolkata,,22.5800661,88.4281848,West Bengal,,,1,1,1,1,1,1,1,3629,20-01-2016
4577,Haveli,"CK2, Sector 3, Salt Lake, Kolkata-700091",,,Kolkata,,22.5800661,88.4281848,West Bengal,,,1,1,1,1,1,1,1,3630,20-01-2016
4578,M Lounge,"Salt Lake, Sector - V, DM-2, Nabadiganta Flyover, DM Block, Salt Lake-700091",,,Kolkata,,22.5790671,88.4279691,West Bengal,,,1,1,1,1,1,1,1,3631,20-01-2016
4579,Rendezvous,"Salt Lake, Sector - V, DM-2, Nabadiganta Flyover, DM Block, Salt Lake-700091",,,Kolkata,,22.5790671,88.4279691,West Bengal,,,1,1,1,1,1,1,1,3632,20-01-2016
4580,Cheers - The Astor Kolkata,"The Astor, 15, Shakespeare, Sarani, Kolkata-700071",,,Kolkata,,22.5903617,88.3838669,West Bengal,,,1,1,1,1,1,1,1,3633,20-01-2016
4581,Kebab E Que - The Astor Kolkata,"The Astor, 15, Shakespeare, Sarani, Kolkata-700071",,,Kolkata,,22.5903617,88.3838669,West Bengal,,,1,1,1,1,1,1,1,3634,20-01-2016
4582,The Basement,"Hotel Samilton, 35 A,  Sarat Bose Road-700059",,,Kolkata,,22.5272148,88.352663,West Bengal,,,1,1,1,1,1,1,1,3635,20-01-2016
4583,Cafe Coffee Day,"Cafe coffee day,S.C.O - 13, Main Sarabha Nagar Market, Ludhiana -141001-",,,Ludhiana,,30.900965,75.8572758,Punjab,,,1,1,1,1,1,1,1,3000,20-01-2016
4584,Ammis Biryani,"Shop no 5, Ground floor, Evershine Apartment 2, JP road, Andheri west, Versova, Mumbai 400061",,,Mumbai,,19.1350852,72.8146101,Maharashtra,,,1,1,1,1,1,1,1,3016,20-01-2016
4585,Cafe Coffee Day,"Mount Shopping ArcadeMount BuildingJ.P Road, Versova, Andheri (West) Mumbai-400061-",,,Mumbai,,19.1350852,72.8146101,Maharashtra,,,1,1,1,1,1,1,1,3000,20-01-2016
4586,Mr. Fried Chicken,"4, Everest Apartment, Opposite Ganga Bhavan, JP Road,  Versova, Andheri West, Mumbai-400061",,,Mumbai,,19.1350852,72.8146101,Maharashtra,,,1,1,1,1,1,1,1,3636,20-01-2016
4587,The Neptune,"Hotel Concord Galaxy, Below Marol Metro Station, Gate No 4, Andheri Kurla Road,  Andheri East, Mumbai-400059",,,Mumbai,,19.1095983,72.8761362,Maharashtra,,,1,1,1,1,1,1,1,3637,20-01-2016
4588,Exotica Fine Dine,"Hotel Centre Point, Plot 1, Vidhya Commercial Complex, Sector 11,  CBD-Belapur, Navi Mumbai-400614",,,Mumbai,,19.0164654,73.0412656,Maharashtra,,,1,1,1,1,1,1,1,3638,20-01-2016
4589,Jersey 9 Sports Lounge,"Hotel Centre Point, Plot 1, Vidhya Commercial Complex, Sector 11,  CBD-Belapur, Navi Mumbai-400614",,,Mumbai,,19.0164654,73.0412656,Maharashtra,,,1,1,1,1,1,1,1,3639,20-01-2016
4590,Gopalas Veg Kitchen,"Laxmi Udyog Nagar, IND Colony, LBS Marg, Kanjurmarg West, Bhandup, Mumbai-400078",,,Mumbai,,19.149901,72.931134,Maharashtra,,,1,1,1,1,1,1,1,3640,20-01-2016
4591,Bay View- Citizen,"Citizen Hotel,  Juhu Beach, Juhu, Mumbai-400049",,,Mumbai,,19.0961855,72.8274534,Maharashtra,,,1,1,1,1,1,1,1,3641,20-01-2016
4592,Cafe Coffee Day,"Cafe Coffee Day,Ground Floor, Ganeriwala House, Opposite hotel JW.Marriot, Juhu Tara Road, Ville Parle(W), Mumbai: 400049",,,Mumbai,,19.0956226,72.8280463,Maharashtra,,,1,1,1,1,1,1,1,3000,20-01-2016
4593,Horn Ok Please,"47, Gulmohar Road,  Juhu Scheme, Mumbai-400049",,,Mumbai,,19.1110063,72.8339263,Maharashtra,,,1,1,1,1,1,1,1,3642,20-01-2016
4594,Sea Side Patio - Citizen,"Citizen Hotel,  Juhu Beach, Juhu, Mumbai-400049",,,Mumbai,,19.0961855,72.8274534,Maharashtra,,,1,1,1,1,1,1,1,3643,20-01-2016
4595,Dbell,"Tower 2A, Lobby Level, One Indiabulls Center, Jupiter Mills Compound, Senapati Bapat Marg,  Lower Parel West, Mumbai-400013",,,Mumbai,,19.001163,72.8289996,Maharashtra,,,1,1,1,1,1,1,1,3644,20-01-2016
4596,Aum Fine Dine,"1, Maitree Heights, Marve Road,  Malad West, Mumbai-400064",,,Mumbai,,19.1875451,72.8223932,Maharashtra,,,1,1,1,1,1,1,1,3645,20-01-2016
4597,Cafe Coffee Day,"SHOP NO: 57, 58,BREZZY CORNER,PROFIT CENTER, MAHAVIR NAGAR,KANDIVALI WEST, MUMBAI - 400 067-",,,Mumbai,,19.2122535,72.8392348,Maharashtra,,,1,1,1,1,1,1,1,3000,20-01-2016
4598,Cafe Coffee Day,"Ground Floor,Dwarka Sadan, Keluskar Road,Shivaji Park (N) ,Dadar,Mumbai-400028-",,,Mumbai,,19.018244,72.8397789,Maharashtra,,,1,1,1,1,1,1,1,3000,20-01-2016
4599,Scotish Blue,"Near Rajeev Gandhi Udyan, Bhagatwadi, Sukhpur, New Panvel, Navi Mumbai-410206",,,Mumbai,,19.0015736,73.120208,Maharashtra,,,1,1,1,1,1,1,1,3646,20-01-2016
4600,Cafe Coffee Day,"Jaswant Tulli Mall, Indore Square, Kamptee Road Nagpur-440017-",,,Nagpur,,21.193095,79.1299152,Maharashtra,,,1,1,1,1,1,1,1,3000,20-01-2016
4601,Cafe Coffee Day,"SHOP NO.1,SCINDIA HOUSE JANPATH NEW DELHI.-110001",,,New Delhi,,28.6278172,77.2189594,New Delhi,,,1,1,1,1,1,1,1,3000,20-01-2016
4602,Indi - Que,"23/16, Main Market, East Patel Nagar-110008",,,New Delhi,,28.6698958,77.1436434,New Delhi,,,1,1,1,1,1,1,1,3647,20-01-2016
4603,Naivedyam,"25/35, East Patel Nagar-110008",,,New Delhi,,28.6463546,77.1729605,New Delhi,,,1,1,1,1,1,1,1,3458,20-01-2016
4604,Mainland China,"Plot No. 4, Local Shopping Centre, Masjid Moth,  Greater Kailash-II, New Delhi - 110048.    -",,,New Delhi,,28.5404063,77.2359695,New Delhi,,,1,1,1,1,1,1,1,3024,20-01-2016
4605,The Clay Oven Restaurant,"D-1, Green Park, New Delhi-110016",,,New Delhi,,28.5584489,77.2029376,New Delhi,,,1,1,1,1,1,1,1,3648,20-01-2016
4606,Soy Restaurant & Bar,"Khan Market, New Delhi-110003",,,New Delhi,,43.8922403,125.3260924,New Delhi,,,1,1,1,1,1,1,1,3649,20-01-2016
4607,Treat,"CC24, Neharu Enclave, opp Paras Cinema, Nehru Place Delhi-110019",,,New Delhi,,28.5503314,77.2501893,New Delhi,,,1,1,1,1,1,1,1,3120,20-01-2016
4608,Cookie Man,"Australian Foods India Pvt Ltd, 2nd Floor Mall, Select City Walk, District Centre, Saket-110017",,,New Delhi,,28.5280842,77.2182409,New Delhi,,,1,1,1,1,1,1,1,3098,20-01-2016
4609,Bercos,"Pankaj Arcade, Plot No. 18, Road No-44., Rani Bagh Commercial Complex, Pitam Pura-110034",,,New Delhi,,28.6930443,77.1350949,New Delhi,,,1,1,1,1,1,1,1,3544,20-01-2016
4610,Cafe Coffee Day,"Cafe coffee day , TDI Paragon Mall Rajouri Garden NEW DELHI-110027-",,,New Delhi,,28.6415294,77.1209145,New Delhi,,,1,1,1,1,1,1,1,3000,20-01-2016
4611,Cafe Coffee Day,"Cafe coffee day East of kailash , 6 Ground Floor North Side community center Delhi - 110065",,,New Delhi,,28.5224713,77.2188472,New Delhi,,,1,1,1,1,1,1,1,3000,20-01-2016
4612,Cafe Coffee Day,"Cafe Coffee Day, 283 Satya Niketan Main Market NEW DELHI.-110017",,,New Delhi,,28.7338234,77.0655227,New Delhi,,,1,1,1,1,1,1,1,3000,20-01-2016
4613,Joy Luck Moon,"S-10, 2nd Floor, Select City Walk, District Centre, Saket, New Delhi-110017",,,New Delhi,,28.5280842,77.2182409,New Delhi,,,1,1,1,1,1,1,1,3650,20-01-2016
4614,Spicy Affair,"114-119, 1st Floor, W Mall Pearls Corporate, Sector 3, Rohini-110085",,,New Delhi,,28.7077393,77.1075892,New Delhi,,,1,1,1,1,1,1,1,3651,20-01-2016
4615,Juice Lounge,"DLF Mall of India Plot No M-03, Sector 18, Noida, Uttar Pradesh.-201301",,,Noida,,28.570317,77.3218196,Uttar Pradesh,,,1,1,1,1,1,1,1,3272,20-01-2016
4616,Anchor Restro Bar,"C 26, 27, Sector 18, Noida-201301",,,Noida,,28.570317,77.3218196,Uttar Pradesh,,,1,1,1,1,1,1,1,3652,20-01-2016
4617,Doosri Mefhil,"D2C, Sector 18, Noida-201301",,,Noida,,28.570317,77.3218196,Uttar Pradesh,,,1,1,1,1,1,1,1,3653,20-01-2016
4618,Geoffreys,"1/6, MZ Floor, Wave Mall",,Sector 18,Noida,201301,28.570317,77.3218196,Uttar Pradesh,,,1,1,1,1,1,1,1,3654,20-01-2016
4619,Eatsome,"2, Aditi Classic, Next To Cafe Coffee Day,  Baner, Pune-411045",,,Pune,,18.5596581,73.7799374,Maharashtra,,,1,1,1,1,1,1,1,3137,20-01-2016
4620,Mainland China,"City One Mall, 2nd Floor, Next to Keys Hotel, Pune-Mumbai Highway, Pimpri, Pune 411018.-",,,Pune,,18.635583,73.806323,Maharashtra,,,1,1,1,1,1,1,1,3024,20-01-2016
4621,Cafe Coffee Day,"Shop No 1,2,3, Kalanand Apartment, Opp.Kapil Malhar, Near UTI Bank, Baner Road, Pune - 411046",,,Pune,,18.5596581,73.7799374,Maharashtra,,,1,1,1,1,1,1,1,3000,20-01-2016
4622,Cafe Coffee Day,"Building c&d, Bharathi VidyapeetShow Room no .2 ,Katraj,PUNE411046-",,,Pune,,17.4419353,78.4470311,Maharashtra,,,1,1,1,1,1,1,1,3000,20-01-2016
4623,Feast,"A70, H Block, Opp More Wadi Court, MIDC, Pimri-411018",,,Pune,,18.6333109,73.8066901,Maharashtra,,,1,1,1,1,1,1,1,3408,20-01-2016
4624,"Reliance Footprint - Maxus, Bhayandar Bhayandar West",150 Road,"Near Flyover, Opposite Salasar Bridge Bhoomi",Bhayandar West,Mumbai,401101,19.3017788,72.8502601,Maharashtra,11:00:00,20:00:00,1,1,1,1,1,1,1,1932,23-01-2016
4625,"Reliance Footprint - Korum, Thane Thane West","Mangal Pandey Road, Eastern Express Highway",Near Cadbury Compound,Thane West,Mumbai,400606,19.2030952,72.965308,Maharashtra,11:00:00,21:30:00,1,1,1,1,1,1,1,1932,23-01-2016
4626,"Reliance Trends - Growels 101, Kandivali Kandivali East","Akurli Road, Off Western Express Highway",,Kandivali East,Mumbai,400101,19.2033141,72.8595953,Maharashtra,11:00:00,23:00:00,1,1,1,1,1,1,1,1305,23-01-2016
4627,Skechers - HighStreet Pheonix Lower Parel,Senapati Bapat Marg,,Lower Parel,Mumbai,400013,18.9961651,72.8265085,Maharashtra,11:00:00,22:00:00,1,1,1,1,1,1,1,1480,23-01-2016
4628,"Skechers - Inorbit, Malad Malad West",Link Road,,Malad West,Mumbai,400064,19.172505,72.836174,Maharashtra,11:00:00,21:30:00,1,1,1,1,1,1,1,1480,23-01-2016
4629,"Skechers - Metro Junction, Kalyan Kalyan East",Shil Road,,Kalyan East,Mumbai,421306,19.2295582,73.1234229,Maharashtra,11:00:00,22:00:00,1,1,1,1,1,1,1,1480,23-01-2016
4630,"Skechers - RCity, Ghatkopar Ghatkopar West","3rd Floor, LBS Marg",,Ghatkopar West,Mumbai,400086,19.0996921,72.9163115,Maharashtra,11:00:00,21:30:00,1,1,1,1,1,1,1,1480,23-01-2016
4631,"Skechers - Viviana, Thane Thane West","Upper Basement, Eastern Express Highway", Beside Jupiter Hospital,Thane West,Mumbai,400606,19.2086746,72.9693355,Maharashtra,11:00:00,22:00:00,1,1,1,1,1,1,1,1480,23-01-2016
4632,"Indian Terrain - Viviana, Thane Thane West","Upper Basement, Eastern Express Highway", Beside Jupiter Hospital,Thane West,Mumbai,400606,19.2086746,72.9693355,Maharashtra,11:00:00,22:00:00,1,1,1,1,1,1,1,1153,23-01-2016
4633,"Indian Terrain - Korum, Thane Thane West","Mangal Pandey Road, Eastern Express Highway",Near Cadbury Compound,Thane West,Mumbai,400606,19.2030952,72.965308,Maharashtra,11:00:00,21:30:00,1,1,1,1,1,1,1,0,23-01-2016
4634,"Indian Terrain - Marketcity, Kurla Kurla West",,,Kurla West,Mumbai,400070,19.0864858,72.8887498,Maharashtra,11:00:00,23:00:00,1,1,1,1,1,1,1,0,23-01-2016
4635,"RUOSH - RCity, Ghatkopar Ghatkopar West","3rd Floor, LBS Marg",,Ghatkopar West,Mumbai,400086,19.0996921,72.9163115,Maharashtra,11:00:00,21:30:00,1,1,1,1,1,1,1,3655,23-01-2016
4636,"eZONE - K Stars, Chembur Chembur East","V N Purav Marg, Sion Trombay Highway",Near Diamond Garden,Chembur East,Mumbai,400071,19.0523006,72.8994656,Maharashtra,10:00:00,20:00:00,1,1,1,1,1,1,1,3657,23-01-2016
4637,"eZONE - Metro Junction, Kalyan Kalyan East",Shil Road,,Kalyan East,Mumbai,421306,19.2295582,73.1234229,Maharashtra,11:00:00,22:00:00,1,1,1,1,1,1,1,3657,23-01-2016
4638,"eZONE - Infiniti, Malad Malad West",Link Road,,Malad West,Mumbai,400064,19.184836,72.834121,Maharashtra,11:00:00,22:00:00,1,1,1,1,1,1,1,3657,23-01-2016
4639,eZONE - Raghuleela Mall - Vashi Vashi,"S Pranavanandji Marg, Sector-30 A",,Vashi,Mumbai,,19.0637909,72.9967835,Maharashtra,09:00:00,22:30:00,1,1,1,1,1,1,1,3657,23-01-2016
4640,"eZONE - Viviana, Thane Thane West","Upper Basement, Eastern Express Highway", Beside Jupiter Hospital,Thane West,Mumbai,400606,19.2086746,72.9693355,Maharashtra,11:00:00,22:00:00,1,1,1,1,1,1,1,3657,23-01-2016
4641,"eZONE - SoBo Central, Tardeo Near Haji Ali","Pandit Malviya Road, ?Haji Ali",,Near Haji Ali,Mumbai,400034,18.9756629,72.8098817,Maharashtra,11:00:00,21:30:00,1,1,1,1,1,1,1,3657,23-01-2016
4642,"eZONE - Marketcity, Kurla Kurla West",,,Kurla West,Mumbai,400070,19.0864858,72.8887498,Maharashtra,11:00:00,23:00:00,1,1,1,1,1,1,1,3657,23-01-2016
4643,"Bombay Dyeing - RCity, Ghatkopar Ghatkopar West","3rd Floor, LBS Marg",,Ghatkopar West,Mumbai,400086,19.0996921,72.9163115,Maharashtra,11:00:00,21:30:00,1,1,1,1,1,1,1,2869,23-01-2016
4644,"CASIO - Marketcity, Kurla Kurla West",,,Kurla West,Mumbai,400070,19.0864858,72.8887498,Maharashtra,11:00:00,23:00:00,1,1,1,1,1,1,1,3658,23-01-2016
4645,"CASIO - Inorbit, Malad Malad West",Link Road,,Malad West,Mumbai,400064,19.172505,72.836174,Maharashtra,11:00:00,21:30:00,1,1,1,1,1,1,1,3658,23-01-2016
4646,"CASIO - Metro Junction, Kalyan Kalyan East",Shil Road,,Kalyan East,Mumbai,421306,19.2295582,73.1234229,Maharashtra,11:00:00,22:00:00,1,1,1,1,1,1,1,3658,23-01-2016
4647,"CASIO - RCity, Ghatkopar Ghatkopar West","3rd Floor, LBS Marg",,Ghatkopar West,Mumbai,400086,19.0996921,72.9163115,Maharashtra,11:00:00,21:30:00,1,1,1,1,1,1,1,3658,23-01-2016
4648,"CASIO - Oberoi, Goregaron(E) Goregaon East","Oberoi Garden City, Off Western Express Highway",,Goregaon East,Mumbai,400063,19.174058,72.8607464,Maharashtra,11:00:00,21:00:00,1,1,1,1,1,1,1,3658,23-01-2016
4649,"CASIO - RCity, Ghatkopar Ghatkopar West","3rd Floor, LBS Marg",,Ghatkopar West,Mumbai,400086,19.0996921,72.9163115,Maharashtra,11:00:00,21:30:00,1,1,1,1,1,1,1,3658,23-01-2016
4650,"Home Town The Art Of Better Living - R Mall, Thane(W) Thane West",Ghodbunder Road,,Thane West,Mumbai,400607,19.2302458,72.9750249,Maharashtra,10:00:00,22:00:00,1,1,1,1,1,1,1,1936,23-01-2016
4651,"Home Town The Art Of Better Living - SoBo Central, Tardeo Near Haji Ali","Pandit Malviya Road, ?Haji Ali",,Near Haji Ali,Mumbai,400034,18.9756629,72.8098817,Maharashtra,11:00:00,21:30:00,1,1,1,1,1,1,1,1936,23-01-2016
4652,"Home Town The Art Of Better Living - SoBo Central, Haji Ali Near Haji Ali",Pandit Malviya Road?Haji Ali,,Near Haji Ali,Mumbai,400034,18.9758161,72.8120429,Maharashtra,11:00:00,21:30:00,1,1,1,1,1,1,1,1936,23-01-2016
4653,Options Clothing Co  Pvt. Ltd.,"1St Floor, Vile Parle Shopping Centre, Above Sahakari Bandar, V.M. Road, Juhu Scheme,",Near J W Marriot,Juhu,Mumbai,400049,19.103417,72.831394,Maharashtra,10:30,22:00,1,1,1,1,1,1,1,3659,25-01-2016
4654,Green Bell," 1, Vile Parle Shopping Center, V. M. Road, Juhu Scheme,",,Juhu,Mumbai,400049,19.103417,72.831394,Maharashtra,10:00,22:00,1,1,1,1,1,1,1,3660,25-01-2016
4655,BABY BELL,"Shop No.1, Vile Parle Shopping Centre, Vaikunthal Mehta Road, Juhu,",, Vile Parle West,Mumbai,400049,19.103417,72.831394,Maharashtra,10:30,21:30,1,1,1,1,1,1,1,3661,25-01-2016
4656,"Metro Shoes - RCity, Ghatkopar Ghatkopar West","3rd Floor, LBS Marg",,Ghatkopar West,Mumbai,400086,19.0996921,72.9163115,Maharashtra,11:00:00,21:30:00,1,1,1,1,1,1,1,1158,25-01-2016
4657,"Metro Shoes - Oberoi, Goregaron(E) Goregaon East","Oberoi Garden City, Off Western Express Highway",,Goregaon East,Mumbai,400063,19.174058,72.8607464,Maharashtra,11:00:00,21:00:00,1,1,1,1,1,1,1,1158,25-01-2016
4658,"Metro Shoes - Viviana, Thane Thane West","Upper Basement, Eastern Express Highway", Beside Jupiter Hospital,Thane West,Mumbai,400606,19.2086746,72.9693355,Maharashtra,11:00:00,22:00:00,1,1,1,1,1,1,1,1158,25-01-2016
4659,"Being Human Clothing - Palladium, Lower Parel Lower Parel","462, High Street Phoenix, Senapati Bapat Marg",,Lower Parel,Mumbai,400013,18.9961651,72.8265085,Maharashtra,11:00:00,22:00:00,1,1,1,1,1,1,1,3662,25-01-2016
4660,"Being Human Clothing - Infiniti, Malad Malad West",Link Road,,Malad West,Mumbai,400064,19.184836,72.834121,Maharashtra,11:00:00,22:00:00,1,1,1,1,1,1,1,3662,25-01-2016
4661,"Being Human Clothing - Marketcity, Kurla Kurla West",,,Kurla West,Mumbai,400070,19.0864858,72.8887498,Maharashtra,11:00:00,23:00:00,1,1,1,1,1,1,1,3662,25-01-2016
4662,"Being Human Clothing - RCity, Ghatkopar Ghatkopar West","3rd Floor, LBS Marg",,Ghatkopar West,Mumbai,400086,19.0996921,72.9163115,Maharashtra,11:00:00,21:30:00,1,1,1,1,1,1,1,3662,25-01-2016
4663,"Being Human Clothing - Viviana, Thane Thane West","Upper Basement, Eastern Express Highway", Beside Jupiter Hospital,Thane West,Mumbai,400606,19.2086746,72.9693355,Maharashtra,11:00:00,22:00:00,1,1,1,1,1,1,1,3662,25-01-2016
4664,"Gini & Jony - R Mall, Mulund(W) Mulund West",L.B.S. Marg,,Mulund West,Mumbai,400080,19.1840242,72.9494334,Maharashtra,10:30:00,23:30:00,1,1,1,1,1,1,1,1293,25-01-2016
4665,Paaneri,"372,  N.C. Kelkar Road, Kasaravadi, ",,Dadar West,Mumbai,400028,19.022307,72.842504,Maharashtra,09:00,21:00,1,1,1,1,1,1,1,3663,25-01-2016
4666,"vijaysales - Infiniti, Andheri Andheri West","New Link Road, Oshiwara",,Andheri West,Mumbai,400053,19.1412664,72.8287605,Maharashtra,10:00:00,23:00:00,1,1,1,1,1,1,1,842,25-01-2016
4667,"vijaysales - Korum, Thane Thane West","Mangal Pandey Road, Eastern Express Highway",Near Cadbury Compound,Thane West,Mumbai,400606,19.2030952,72.965308,Maharashtra,11:00:00,21:30:00,1,1,1,1,1,1,1,842,25-01-2016
4668,"vijaysales - Metro Junction, Kalyan Kalyan East",Shil Road,,Kalyan East,Mumbai,421306,19.2295582,73.1234229,Maharashtra,11:00:00,22:00:00,1,1,1,1,1,1,1,842,25-01-2016
4669,"vijaysales - Little World, Khargar Khargar","Plot No. 21, Sector No. 2",,Khargar,Mumbai,410210,19.0305797,73.0660919,Maharashtra,10:00:00,22:00:00,1,1,1,1,1,1,1,842,25-01-2016
4670,Mahesh Cloth Store,"Shop No.5, Parmar Chawl, New Mill Road, Opp. Shree Krishna Chowk, ",,Kurla West,Mumbai,400070,19.070347,72.877572,Maharashtra,10:00,22:00,1,1,1,1,0,1,1,3664,27-01-2016
